date,open,high,low,close,adj close,volume
11/25/2011,88.059998,91.440002,87.739998,88.75,79.530998,3675000
11/28/2011,92.720001,93.75,89.370003,90.779999,81.350121,8730600
11/29/2011,90.349998,91.290001,88.650002,88.809998,79.892799,5877300
11/30/2011,92.400002,96.010002,91.370003,95.860001,86.234932,10871200
12/1/2011,94.580002,95.620003,93.199997,94.43,84.948509,6036600
12/2/2011,95.529999,102.419998,95.529999,97.25,87.485344,15122900
12/5/2011,99.559998,102.190002,99.050003,99.82,89.79731,8527400
12/6/2011,99.639999,102.099998,99,101.160004,91.002769,6401800
12/7/2011,100.269997,106.099998,99.050003,105.129997,94.57415,10620400
12/8/2011,103.68,104.690002,99.379997,99.919998,89.88726,9218200
12/9/2011,101.120003,103.580002,100.790001,101.449997,91.263641,7014600
12/12/2011,99.339996,99.449997,97.519997,98.029999,88.18705,6133300
12/13/2011,99.190002,99.940002,93.349998,95.040001,85.497261,10105700
12/14/2011,93.779999,95.709999,92.449997,93.25,83.886978,8376300
12/15/2011,94.739998,95.099998,91.900002,91.900002,82.672508,8163200
12/16/2011,92.709999,93.589996,89.900002,90.099998,81.053268,10053500
12/19/2011,90.620003,90.919998,86.900002,87.699997,78.894241,9545300
12/20/2011,89.82,91.5,88.150002,90.980003,81.84491,8610800
12/21/2011,91.040001,92.209999,89.279999,92,82.762497,6422500
12/22/2011,92.120003,94.949997,91.790001,94.419998,84.939491,8280500
12/23/2011,94.800003,95,92.730003,93.790001,84.37278,3919500
12/27/2011,93.5,93.839996,91.830002,91.900002,82.672508,3672000
12/28/2011,91.660004,92.440002,90.040001,90.120003,81.071259,3917400
12/29/2011,90.589996,91.43,90.25,91.010002,81.87191,4290500
12/30/2011,90.529999,91.139999,90.139999,90.43,81.350121,4182800
1/3/2012,92.970001,96.43,92.830002,95.360001,85.78511,8645200
1/4/2012,94.730003,95.129997,93.68,94.739998,85.227386,7406200
1/5/2012,93.949997,95.800003,92.5,94.580002,85.083435,8131300
1/6/2012,93.800003,93.959999,92.419998,93.419998,84.039917,5940900
1/9/2012,93.489998,95.110001,92.959999,94.690002,85.182381,5018200
1/10/2012,97.360001,99.480003,97.040001,98.330002,88.456909,7682700
1/11/2012,97.940002,100.620003,97.5,99.760002,89.743317,7223000
1/12/2012,100.559998,101.449997,98.260002,101.209999,91.047745,6858700
1/13/2012,98,99.43,97,98.959999,89.023628,7615800
1/17/2012,98.620003,101.839996,96.949997,97.68,87.872185,8041500
1/18/2012,99,105.830002,97.800003,104.309998,93.836456,17960300
1/19/2012,106.25,108.300003,104.879997,107.68,96.868095,11480900
1/20/2012,107.32,109.43,106.599998,108.739998,97.821671,8439700
1/23/2012,108.489998,110.900002,107.519997,108.190002,97.326874,7091800
1/24/2012,106.790001,109.099998,106.25,108.870003,97.938614,4543900
1/25/2012,106.230003,108.949997,105.93,108.269997,97.398834,7927600
1/26/2012,108.610001,110.300003,108.029999,108.559998,97.659737,6909600
1/27/2012,107.769997,112.199997,107.620003,111.769997,100.547417,8403600
1/30/2012,110.370003,110.419998,108.769997,109.730003,98.71225,6356900
1/31/2012,110.690002,112.5,109.160004,111.470001,100.27755,8028400
2/1/2012,112.610001,116.650002,111.610001,113.449997,102.058731,11333000
2/2/2012,114.339996,115.410004,112.709999,113.389999,102.004768,6624200
2/3/2012,115.610001,117.57,115.400002,117.529999,105.72908,7454500
2/6/2012,116.389999,117.599998,116.330002,117.389999,105.603134,3421900
2/7/2012,116.769997,116.980003,115.309998,115.980003,104.334679,5727300
2/8/2012,116.610001,117.040001,114.540001,116.150002,104.487633,4958200
2/9/2012,117.190002,117.389999,115.050003,115.879997,104.244774,4769800
2/10/2012,114.519997,115.660004,113.260002,114.120003,102.661491,5849400
2/13/2012,115.860001,116.07,113.980003,114.529999,103.030312,3990000
2/14/2012,113.660004,113.849998,111.400002,112.870003,101.536972,4870300
2/15/2012,113.279999,115.25,112.910004,113.169998,101.806831,6111800
2/16/2012,112.449997,114.980003,111.620003,114.739998,103.2192,6372400
2/17/2012,115.459999,116.650002,114.830002,115.910004,104.271729,5182300
2/21/2012,116.220001,117.910004,115.93,116.629997,104.919441,5320400
2/22/2012,116.220001,117.139999,114.290001,114.360001,102.877365,4508500
2/23/2012,114.620003,115.82,113.220001,115.800003,104.172752,5609600
2/24/2012,116.32,116.970001,115.110001,115.870003,104.235764,4877500
2/27/2012,114.519997,116.650002,113.940002,116.230003,104.559616,4370200
2/28/2012,116,118.660004,115.25,117.110001,105.669472,6448200
2/29/2012,116.510002,118.129997,115.139999,115.139999,103.891914,6650700
3/1/2012,115.970001,121.239998,115.839996,121.129997,109.296738,10485800
3/2/2012,121.410004,122.18,119.860001,119.959999,108.241028,7044100
3/5/2012,119.599998,119.949997,117.510002,118.629997,107.040947,5612700
3/6/2012,116.120003,116.239998,113.110001,113.669998,102.565498,8161100
3/7/2012,114.660004,116.730003,114.290001,116.400002,105.028801,5595000
3/8/2012,117.730003,118.68,116.080002,117.169998,105.723587,4784100
3/9/2012,117.620003,118.489998,116.239998,117.290001,105.831856,5000600
3/12/2012,117.699997,117.870003,116.279999,116.989998,105.561157,4060000
3/13/2012,118.400002,124.849998,118.400002,124.540001,112.373611,11884700
3/14/2012,124.519997,124.870003,119.82,120.370003,108.610985,14837200
3/15/2012,121.730003,123.550003,120.120003,123.059998,111.038185,7245600
3/16/2012,123.099998,123.5,121.059998,122.93,110.920898,7425700
3/19/2012,122.93,126,122.199997,124.300003,112.157043,8020700
3/20/2012,123.489998,127.860001,123.260002,126.019997,113.709038,8247000
3/21/2012,126.68,127.510002,124.510002,125.989998,113.681961,4820500
3/22/2012,124.790001,125.57,124.089996,124.739998,112.554062,5028400
3/23/2012,125.860001,126.800003,124.510002,126.18,113.853401,5160600
3/26/2012,127.260002,128.210007,126.440002,128.070007,115.558769,4444000
3/27/2012,128.589996,128.720001,126.199997,126.330002,113.988747,5447000
3/28/2012,126.099998,127.239998,124.089996,126.360001,114.015808,5187900
3/29/2012,125.660004,126.599998,122.889999,123.760002,111.669815,5538800
3/30/2012,124.690002,125.470001,122.93,124.370003,112.220207,4651400
4/2/2012,124.139999,125.540001,123.379997,124.900002,112.698456,4084700
4/3/2012,124.32,124.43,121.699997,122.709999,110.722374,5594800
4/4/2012,120.82,121.629997,119.860001,119.959999,108.241028,5633800
4/5/2012,119.449997,120.589996,117.629997,118,106.472511,6103700
4/9/2012,116.059998,117.989998,115.669998,117.019997,105.588257,4043300
4/10/2012,117.279999,118.220001,114.449997,114.559998,103.368561,5770400
4/11/2012,116.370003,117.019997,115.559998,115.93,104.604736,4177500
4/12/2012,116.57,120.410004,116,120.389999,108.629028,5514600
4/13/2012,119.989998,120.089996,114.889999,115.089996,103.846779,6368200
4/16/2012,117.120003,118.410004,114.959999,117.730003,106.228889,7137600
4/17/2012,119.370003,119.769997,116.239998,116.860001,105.443878,12894400
4/18/2012,114.760002,116.790001,114.230003,115.330002,104.063332,6637400
4/19/2012,115.099998,115.480003,112.470001,113.599998,102.502342,9240300
4/20/2012,113.910004,114.169998,112.32,112.440002,101.455658,5369600
4/23/2012,110.519997,111.940002,110.07,111.75,100.833076,7047600
4/24/2012,111.559998,114.25,111.040001,114.110001,102.962524,4701900
4/25/2012,115.110001,115.110001,112.720001,113.980003,102.845215,5080600
4/26/2012,113.43,115.550003,113.080002,114.559998,103.368561,4587600
4/27/2012,114.230003,114.989998,113.339996,114.410004,103.233231,4008400
4/30/2012,114.190002,115.300003,113.610001,115.150002,103.900948,4240300
5/1/2012,114.839996,116.480003,114.150002,115.330002,104.063332,4308600
5/2/2012,114.099998,114.470001,112.769997,113.769997,102.655724,3956400
5/3/2012,113.980003,114.279999,110.809998,111.529999,100.634567,4854800
5/4/2012,110.779999,110.900002,108.800003,108.989998,98.34269,5500100
5/7/2012,108.529999,110.860001,108.290001,110.040001,99.290123,3267400
5/8/2012,108.989998,110.190002,107.769997,109.370003,98.685577,4065900
5/9/2012,107.300003,108.639999,106.660004,107.290001,96.808784,4777100
5/10/2012,108.559998,109.360001,106.120003,106.32,95.933517,4694200
5/11/2012,103.419998,103.790001,101.589996,102.129997,92.152832,10631800
5/14/2012,100.860001,101.07,99.32,99.769997,90.02343,10075600
5/15/2012,100.139999,101.769997,99.779999,99.870003,90.113647,5656700
5/16/2012,100.550003,102.139999,98.199997,98.199997,88.606758,5797200
5/17/2012,98.57,99.940002,97.080002,97.080002,87.596176,6375200
5/18/2012,97.529999,97.900002,95,95.489998,86.161499,7184700
5/21/2012,94.800003,97.550003,94,96.510002,87.081863,5314700
5/22/2012,96.879997,99.949997,96.589996,97.529999,88.00222,5839700
5/23/2012,96.75,98.510002,95.510002,98.040001,88.462402,5469700
5/24/2012,98.32,98.5,95.839996,96.860001,87.397675,5177300
5/25/2012,96.540001,97.779999,96.510002,96.699997,87.253319,3096000
5/29/2012,97.010002,97.879997,95.379997,97.860001,88.722061,4528000
5/30/2012,96.68,96.900002,94.410004,94.610001,85.775528,5713200
5/31/2012,94.900002,96.650002,93.699997,95.699997,86.763725,4833000
6/1/2012,94.07,94.199997,92.190002,92.639999,83.989471,5384700
6/4/2012,92.760002,93.019997,90.550003,91,82.502617,5332600
6/5/2012,90.959999,93,90.709999,92.209999,83.599625,4682900
6/6/2012,93.040001,95.07,92.900002,94.959999,86.09285,6399600
6/7/2012,96.639999,97.5,93.290001,94,85.222488,6068400
6/8/2012,93.629997,94.839996,92.889999,94.540001,85.712074,3366700
6/11/2012,96.010002,96.760002,92.660004,92.800003,84.134537,4941700
6/12/2012,92.910004,94.040001,92.519997,94.040001,85.258751,3668500
6/13/2012,93.32,94.419998,92.269997,92.720001,84.062019,4694700
6/14/2012,92.940002,94.290001,92.510002,93.82,85.059273,4461000
6/15/2012,93.68,95.769997,92.75,95.660004,86.727509,6186200
6/18/2012,95.239998,95.269997,93.32,93.629997,84.887016,4081400
6/19/2012,94.300003,97.470001,94.150002,96.370003,87.371193,5295200
6/20/2012,97.010002,97.599998,95.370003,96.550003,87.534363,4941300
6/21/2012,96.800003,96.870003,93.870003,93.900002,85.131821,5577700
6/22/2012,95.32,95.32,93.160004,93.629997,84.887016,6720200
6/25/2012,92.360001,92.400002,90.660004,91.220001,82.70208,4211300
6/26/2012,91.489998,91.830002,90.43,91.029999,82.529808,4248000
6/27/2012,91.190002,93.790001,91.019997,93.269997,84.560623,3576100
6/28/2012,92.089996,93.519997,91.330002,93.489998,84.760109,4413500
6/29/2012,96.010002,96.18,94.519997,95.860001,86.908806,6245300
7/2/2012,96.559998,97.300003,95.589996,97.129997,88.060234,3515900
7/3/2012,97.129997,98.769997,96.629997,98.599998,89.392929,2251100
7/5/2012,98.209999,98.209999,95.889999,95.919998,86.963181,3736900
7/6/2012,94.639999,96,94.5,95.470001,86.555206,3312800
7/9/2012,94.839996,95.349998,93.669998,94.470001,85.64859,4121300
7/10/2012,94.860001,95.300003,93.150002,94.25,85.449127,3668600
7/11/2012,93.879997,95.470001,93.75,95.129997,86.246971,4516400
7/12/2012,94.339996,94.739998,93.230003,94.019997,85.240601,3187000
7/13/2012,94.919998,97.860001,94.800003,97.43,88.332222,4592400
7/16/2012,97.730003,98.150002,95.959999,97.68,88.558838,4503000
7/17/2012,100.239998,100.489998,97.18,97.980003,88.830826,9502200
7/18/2012,97.349998,97.809998,96.18,96.510002,87.498093,4443200
7/19/2012,96.599998,96.639999,94.550003,95,86.129097,6164100
7/20/2012,94.470001,95.300003,94.099998,94.160004,85.367561,5543900
7/23/2012,91.940002,93.419998,91.150002,93.160004,84.460915,4761200
7/24/2012,93.379997,94.599998,93.209999,94.470001,85.64859,5301700
7/25/2012,95.059998,96.690002,94.849998,95.959999,86.999466,4578900
7/26/2012,97.440002,98.199997,96.75,98.059998,88.903343,5077400
7/27/2012,98.410004,102.050003,98.120003,101.639999,92.149078,6397200
7/30/2012,101.150002,102.18,100.349998,100.879997,91.46003,3659600
7/31/2012,100.260002,101.779999,100,100.900002,91.478165,3664000
8/1/2012,101.269997,101.760002,99.82,100.089996,90.743813,3092800
8/2/2012,98.5,99.029999,96.720001,97.809998,88.676743,3980200
8/3/2012,99.349998,101.360001,99,100.980003,91.550697,3283100
8/6/2012,101.25,102.849998,100.75,102.019997,92.493584,2768700
8/7/2012,102.379997,104.379997,102.330002,103.239998,93.599678,3845000
8/8/2012,102.5,103.309998,102.169998,102.5,92.928764,2351100
8/9/2012,102.410004,104,102.300003,103.599998,93.926071,2850200
8/10/2012,103.370003,103.379997,102.120003,103.019997,93.400215,3121600
8/13/2012,102.550003,103.970001,102.550003,103.610001,93.935127,2008600
8/14/2012,104.150002,105.629997,102.910004,103.260002,93.617798,3148200
8/15/2012,103.349998,104.5,103.050003,103.129997,93.499939,2452500
8/16/2012,103.260002,103.93,102.599998,103.489998,93.826324,2417900
8/17/2012,103.449997,103.610001,102.800003,103.599998,93.926071,2509700
8/20/2012,103.32,105.5,103.139999,105.279999,95.449181,3860800
8/21/2012,105.690002,107.339996,104.75,105.32,95.485443,4459800
8/22/2012,104.769997,106.349998,103.669998,104.669998,94.896149,4202400
8/23/2012,104.589996,104.989998,103.650002,104.080002,94.361237,3583100
8/24/2012,103.559998,105.220001,102.230003,104.959999,95.159065,3527100
8/27/2012,105.120003,105.849998,104.580002,105.120003,95.304146,2466800
8/28/2012,104.459999,105.889999,104.199997,105.029999,95.641037,2611100
8/29/2012,105.360001,106.290001,105.040001,105.529999,96.096336,2266900
8/30/2012,104.739998,105.199997,103.949997,104.720001,95.35878,2823700
8/31/2012,105.410004,106.580002,105.309998,105.720001,96.269363,3264100
9/4/2012,105.550003,107.25,105.540001,106.410004,96.897667,3249200
9/5/2012,106.900002,110,106.790001,109.940002,100.112106,6371600
9/6/2012,110.610001,113.779999,110.010002,113.540001,103.390312,6521500
9/7/2012,113.800003,116.75,113.550003,116.330002,105.930901,6137100
9/10/2012,116.059998,116.25,114.540001,114.68,104.428391,4225100
9/11/2012,115.230003,117.760002,115.019997,116.690002,106.25872,3898500
9/12/2012,117.400002,118.459999,116.690002,118.239998,107.670158,4233700
9/13/2012,117.989998,121.050003,117.68,120.669998,109.882942,5261600
9/14/2012,121.260002,122.599998,120.480003,121.360001,110.511261,6187700
9/17/2012,120.32,121.110001,119.510002,119.900002,109.181793,3598300
9/18/2012,119.43,120.360001,118.75,119.879997,109.163536,3033300
9/19/2012,120.370003,120.370003,119.019997,119.019997,108.380432,4818300
9/20/2012,117.639999,117.82,116.239998,117.629997,107.114685,4448100
9/21/2012,118.360001,118.379997,116.559998,116.720001,106.286026,8188700
9/24/2012,116.339996,117.43,114.900002,116.599998,106.176765,3697500
9/25/2012,117.129997,117.650002,113.5,113.5,103.353882,4547700
9/26/2012,113.220001,113.639999,111.900002,113.080002,102.971405,5185100
9/27/2012,113.739998,115.860001,113.720001,115.230003,104.92923,3898900
9/28/2012,115.010002,115.010002,113.230003,113.68,103.517761,3653700
10/1/2012,116.669998,119.019997,116.400002,116.860001,106.413528,5338600
10/2/2012,117.550003,118.239998,117.089996,117.25,106.768661,3681300
10/3/2012,117.620003,118.169998,116.220001,117.910004,107.369652,3036400
10/4/2012,118.660004,120.360001,117.93,119.900002,109.181793,3743200
10/5/2012,120.830002,121.400002,118.580002,119.309998,108.644508,3938300
10/8/2012,118.279999,119.720001,118.150002,119.459999,108.781082,2140400
10/9/2012,119.389999,120.739998,119.019997,119.629997,108.935898,3260600
10/10/2012,119.5,120.25,119.059998,120.080002,109.345688,2829600
10/11/2012,120.949997,122.940002,120.75,121.989998,111.084908,4707200
10/12/2012,121.620003,122.279999,119.889999,120.199997,109.454964,4054900
10/15/2012,121.699997,124.610001,120.75,124.5,113.370552,6412000
10/16/2012,124.230003,125.970001,122.349998,123.220001,112.204971,10115900
10/17/2012,123.32,125.050003,123.050003,124.919998,113.753006,6712400
10/18/2012,123.800003,126.480003,123.190002,125.150002,113.962463,5375100
10/19/2012,124.459999,125.169998,123.019997,123.620003,112.569214,5876400
10/22/2012,122.019997,124.360001,121.919998,122.769997,111.795197,3643000
10/23/2012,120.470001,121.660004,118.120003,119,108.362228,5818500
10/24/2012,119.830002,121.349998,119.769997,119.769997,109.063385,3662000
10/25/2012,120.830002,122.190002,118.650002,119.720001,109.017853,4128800
10/26/2012,119.239998,120.379997,118.379997,119.440002,108.762878,3960900
10/31/2012,119.730003,122.599998,119.660004,122.389999,111.449173,3679700
11/1/2012,122.82,124.879997,122.360001,124.849998,113.689278,3336200
11/2/2012,125.349998,125.889999,123.059998,123.25,112.2323,3188800
11/5/2012,123.190002,124.459999,122.110001,124.080002,112.988113,2568700
11/6/2012,124.330002,126.730003,124.300003,126.25,114.964119,3986000
11/7/2012,122.800003,123.120003,117.970001,117.980003,107.433426,7075800
11/8/2012,119.209999,119.839996,115.260002,115.269997,104.965652,6252100
11/9/2012,114.709999,117.849998,113.839996,116.150002,105.766991,4823100
11/12/2012,116.790001,117.839996,116.300003,117.239998,106.75956,2453600
11/13/2012,115.889999,118.349998,115.080002,116.470001,106.05838,3156600
11/14/2012,116.650002,117.449997,113.879997,114.239998,104.027718,3885700
11/15/2012,114.510002,116.360001,113.910004,115.440002,105.120461,3702900
11/16/2012,115.529999,116.57,114.230003,115.839996,105.484688,4515900
11/19/2012,117.199997,119.190002,117.190002,118.300003,107.724808,3868600
11/20/2012,117.93,118.75,117.370003,118.089996,107.533562,3304000
11/21/2012,118.18,118.230003,116.830002,117.699997,107.178444,2075200
11/23/2012,118.669998,120.309998,118.269997,120.309998,109.555107,1977500
11/26/2012,119.160004,120.949997,118.5,120.940002,110.128807,3371000
11/27/2012,120.5,121.339996,118.379997,118.410004,107.824966,3875200
11/28/2012,117.25,119.330002,116.57,119.330002,109.123528,3811200
11/29/2012,120,120.449997,118.519997,118.730003,108.574829,2980800
11/30/2012,117.959999,119.440002,117.690002,117.790001,107.715225,4264300
12/3/2012,118.419998,119.639999,118.07,118.400002,108.273056,3613900
12/4/2012,118.120003,118.389999,116.199997,116.580002,106.608711,3591600
12/5/2012,117.019997,117.900002,116,117.129997,107.111656,3283000
12/6/2012,117.220001,117.480003,116.199997,117.199997,107.175697,2330900
12/7/2012,117.769997,118,116.139999,116.57,106.599571,3960500
12/10/2012,116.610001,117.169998,115.620003,117.010002,107.00193,3331900
12/11/2012,117.559998,119.800003,117.040001,118.860001,108.693733,5696500
12/12/2012,119.290001,119.980003,118.080002,118.089996,107.989563,5372400
12/13/2012,117.809998,119.160004,117.589996,118.5,108.364502,3329100
12/14/2012,118.449997,120.07,118.300003,119.360001,109.150955,3717200
12/17/2012,120.190002,123.489998,120.029999,123.489998,112.927689,5476700
12/18/2012,124.82,128,124.489998,127.769997,116.841621,8040300
12/19/2012,128.669998,129.300003,126.809998,127.25,116.366112,5525400
12/20/2012,127.349998,129.720001,126.620003,129.720001,118.624832,4402500
12/21/2012,126.629997,128.949997,125.629997,128.440002,117.4543,6393300
12/24/2012,127.870003,128.5,127.400002,127.540001,116.631287,1359300
12/26/2012,128.160004,129.300003,127.110001,127.160004,116.283798,2210100
12/27/2012,127.550003,128.300003,124.57,126.669998,115.835701,3263500
12/28/2012,125.730003,126.620003,125.339996,125.519997,114.78405,1859200
12/31/2012,125.419998,127.68,124.790001,127.559998,116.649567,3623000
1/2/2013,131.300003,131.660004,129.619995,131.660004,120.398895,4449000
1/3/2013,131.699997,131.779999,130.070007,130.940002,119.740509,4584600
1/4/2013,130.929993,134.639999,130.320007,134.509995,123.005135,5234600
1/7/2013,134.119995,134.509995,132.880005,134.259995,122.77652,3556900
1/8/2013,133.710007,133.949997,132.699997,133.050003,121.670029,2760200
1/9/2013,133.399994,134.429993,133.270004,134.320007,122.831398,3666500
1/10/2013,135.070007,138.149994,134.130005,137.369995,125.620499,5960700
1/11/2013,137.020004,137.169998,136.130005,137.130005,125.401031,3211700
1/14/2013,137.190002,137.320007,135.660004,136.130005,124.486588,2855800
1/15/2013,135.550003,137.259995,135.119995,135.589996,123.99276,4322800
1/16/2013,138.940002,141.580002,137.899994,141.089996,129.022354,10650800
1/17/2013,140.889999,141.949997,139.619995,141.009995,128.949188,6596000
1/18/2013,141.350006,144.809998,141.240005,144.449997,132.094955,7349000
1/22/2013,144.009995,146.279999,143.339996,145.949997,133.466644,5158400
1/23/2013,145.779999,145.940002,144.809998,145.559998,133.110046,3948700
1/24/2013,145,146.740005,144.059998,144.960007,132.56131,4638200
1/25/2013,144.179993,145.270004,143.300003,144.460007,132.104141,4639400
1/28/2013,144.429993,145.25,143.690002,144.149994,131.820602,3045600
1/29/2013,144.100006,147.5,143.839996,147.100006,134.518295,4519800
1/30/2013,146.809998,147.419998,145.910004,147.149994,134.564011,4083100
1/31/2013,146.259995,148,146.259995,147.860001,135.213287,3680900
2/1/2013,148.509995,150.399994,147.759995,149.899994,137.078781,4563800
2/4/2013,148.25,148.949997,146.619995,147.520004,134.902359,4679400
2/5/2013,148.350006,150.75,148.179993,150.449997,137.581757,4219200
2/6/2013,149.75,151.139999,149.169998,151.119995,138.194458,3940600
2/7/2013,150.759995,152.5,149,150.259995,137.408035,4890800
2/8/2013,150.779999,151.970001,150.350006,151.600006,138.633408,3612300
2/11/2013,151.419998,152.869995,150.960007,152.240005,139.218643,3751400
2/12/2013,152.479996,154.320007,151.789993,154.110001,140.928711,4309000
2/13/2013,154.110001,154.850006,153.279999,154.520004,141.303604,4369100
2/14/2013,153.839996,156.720001,153.619995,155.929993,142.593033,5035800
2/15/2013,156.399994,156.539993,154.080002,154.990005,141.733475,4254400
2/19/2013,155.690002,159,155.25,158.649994,145.080414,5103400
2/20/2013,158.220001,158.5,154.559998,155.179993,141.907181,5029700
2/21/2013,153.720001,153.949997,149.800003,150.880005,137.974976,8318000
2/22/2013,152.369995,154.130005,152.050003,154.089996,140.910446,4772700
2/25/2013,155.190002,155.690002,147.600006,147.649994,135.021286,6294200
2/26/2013,148.110001,149.460007,146.710007,148,135.801163,5686600
2/27/2013,147.869995,152.050003,147.759995,151.649994,139.150314,4695000
2/28/2013,151.350006,152.399994,149.759995,149.759995,137.416153,4956000
3/1/2013,148.119995,151.699997,147.220001,150.529999,138.122635,4538400
3/4/2013,150.009995,152.470001,149.710007,152.179993,139.636642,3209200
3/5/2013,153.449997,154.960007,152.800003,152.960007,140.352356,4589300
3/6/2013,154.059998,155.050003,152.800003,154.130005,141.425949,3593200
3/7/2013,154.699997,157.190002,154.5,156.619995,143.710693,3886300
3/8/2013,155.889999,156.229996,152.009995,152.979996,140.370697,6615000
3/11/2013,152.449997,154.320007,152.360001,153.300003,140.664368,3586400
3/12/2013,153.300003,153.800003,150.460007,151.850006,139.333893,3432200
3/13/2013,152.029999,152.869995,150.580002,151.910004,139.388947,3356400
3/14/2013,152.270004,154.339996,152.160004,154.020004,141.325012,3886600
3/15/2013,151.350006,155.630005,151.300003,154.839996,142.077423,7301200
3/18/2013,152.529999,153.110001,150.889999,151.949997,139.425613,3788100
3/19/2013,152.610001,153.089996,147.820007,148.839996,136.57193,4726900
3/20/2013,150.020004,151.479996,149.25,150.130005,137.755676,2883800
3/21/2013,149.289993,150.220001,145.369995,145.380005,133.397186,4704000
3/22/2013,146.509995,147.699997,145.610001,146.600006,134.516586,3456800
3/25/2013,147.990005,148.660004,144.679993,146.110001,134.066986,3775400
3/26/2013,148.289993,148.339996,144.869995,146.539993,134.461517,3860400
3/27/2013,145.880005,148.630005,145.860001,147.839996,135.654373,3964800
3/28/2013,148.119995,149.059998,147.130005,147.149994,135.021255,3701300
4/1/2013,146.669998,148.059998,144.600006,146.039993,134.002716,2581100
4/2/2013,145.270004,147.490005,144.770004,146.679993,134.589996,3374100
4/3/2013,146.759995,146.869995,142.179993,143.410004,131.589554,4373300
4/4/2013,143.520004,144.949997,142.240005,142.990005,131.204163,3423800
4/5/2013,140.610001,143.800003,140.339996,143.690002,131.846451,3864300
4/8/2013,143.830002,144.119995,141.839996,143.820007,131.96579,2908700
4/9/2013,144.320007,147.570007,144.070007,146.520004,134.443192,3262800
4/10/2013,147.300003,149.740005,147.240005,149.460007,137.140869,3127600
4/11/2013,149.460007,150.589996,148.220001,149.070007,136.783005,2951800
4/12/2013,148.399994,149.600006,147.009995,149.119995,136.828873,3131400
4/15/2013,148.75,151.449997,145.529999,146.460007,134.388138,5554900
4/16/2013,148.130005,148.429993,142.139999,144.100006,132.222641,8274400
4/17/2013,142.990005,143.600006,138.050003,140.600006,129.011124,6361500
4/18/2013,140.089996,140.899994,137.419998,138.600006,127.175957,4819700
4/19/2013,139.309998,139.839996,137.850006,138.720001,127.286095,3962600
4/22/2013,139.009995,139.850006,137.289993,139.520004,128.020142,3187100
4/23/2013,140.440002,143.389999,139.919998,142.940002,131.158188,3698200
4/24/2013,143.270004,144.449997,142.949997,143.929993,132.066635,2785200
4/25/2013,144.110001,146.050003,143.75,144.759995,132.828247,2637400
4/26/2013,144.5,145.410004,143.070007,144.110001,132.231842,2235200
4/29/2013,144.539993,145.899994,143.910004,145.110001,133.149399,2715300
4/30/2013,145.190002,146.539993,144.559998,146.070007,134.030289,2586300
5/1/2013,145.830002,145.830002,142.399994,142.610001,130.855438,3509000
5/2/2013,142.679993,143.669998,140.389999,143.669998,131.828125,4331900
5/3/2013,145.309998,146.839996,145.059998,145.369995,133.387985,4018800
5/6/2013,145.919998,149.539993,145.639999,148.449997,136.214066,3740400
5/7/2013,149.410004,149.940002,147.550003,149.320007,137.012375,3137600
5/8/2013,149.130005,150.990005,148.399994,150.259995,137.874939,3519200
5/9/2013,150.100006,150.860001,148.25,148.539993,136.296707,2819500
5/10/2013,148.570007,149.179993,147.5,149.100006,136.810532,2632400
5/13/2013,147.669998,150.330002,147.059998,149.630005,137.296844,2975200
5/14/2013,149.5,154.940002,149.5,154.520004,141.783752,5825300
5/15/2013,154.039993,156.279999,153.789993,155.610001,142.783936,4177800
5/16/2013,154.729996,157.490005,153.960007,154.470001,141.737885,3233800
5/17/2013,155.410004,158.699997,155,158.179993,145.14209,4177000
5/20/2013,157.580002,160.490005,157.520004,158.899994,145.802719,4010100
5/21/2013,158.669998,161.740005,158.529999,160.729996,147.481949,4077900
5/22/2013,160.610001,164.470001,158.529999,159.339996,146.206512,6176200
5/23/2013,156.360001,158.889999,154.619995,157.410004,144.435608,5619800
5/24/2013,155.570007,158.919998,155.289993,158.720001,145.637604,3317100
5/28/2013,160.919998,162.679993,159.910004,160.699997,147.920395,4471200
5/29/2013,159.740005,164.130005,159.410004,162.869995,149.917831,4969100
5/30/2013,162.660004,165.449997,161,164.350006,151.280106,4336200
5/31/2013,163.949997,165.830002,162.070007,162.080002,149.190659,4404800
6/3/2013,161.559998,163.740005,159.789993,163.559998,150.552933,4557300
6/4/2013,163.460007,165.740005,160.5,161.679993,148.822433,3977300
6/5/2013,161.429993,162.889999,157.550003,158.300003,145.711243,4138300
6/6/2013,158.300003,159.789993,156.339996,159.679993,146.981476,3243900
6/7/2013,160.970001,166.169998,160.589996,166.009995,152.808075,5690300
6/10/2013,166.699997,168.199997,165.289993,167.490005,154.170441,3914200
6/11/2013,165.350006,166.399994,163.190002,163.309998,150.322861,3858100
6/12/2013,164.979996,164.979996,161.070007,161.860001,148.988144,3243300
6/13/2013,161.199997,166.389999,161.070007,165.820007,152.63324,3768500
6/14/2013,165.740005,166.110001,162.910004,162.919998,149.963821,2970600
6/17/2013,164.080002,165.669998,162.899994,164.110001,151.059219,2628300
6/18/2013,164.149994,164.869995,163.050003,164.149994,151.096069,2060700
6/19/2013,164.160004,164.929993,161.509995,161.559998,148.71199,3557100
6/20/2013,159.149994,159.990005,154.839996,155.410004,143.051071,6488600
6/21/2013,157,157.259995,152.300003,154.25,141.983337,5390200
6/24/2013,151.990005,152.600006,148.710007,150.779999,138.789276,4013200
